station_id,station_name,lat,lon,year,Alkalitet,Aluminium,"Aluminium,ikkelabil","Aluminium,reaktivt",Ammonium,Arsen,Bly,Ca/Mg,Fluorid,Kalium,Kalsium,Klorid,Kobber,Konduktivitet,Krom,Magnesium,Natrium,Nikkel,Nitritt+nitrat,Sink,Sulfat,Totalfosfor,Totalnitrogen,Totalorganiskkarbon(TOC),pH,utm_north,utm_east,utm_zone
26609.0,HOH 1166,59.999,6.488,2019,0.068,14.0,5.0,5.0,,0.075,0.043,9.2,5.0,0.09699999999999999,0.92,0.69,0.05,0.78,0.05,0.1,0.58,0.05,5.0,0.33,0.52,1.0,27.0,0.37,6.24,6681870.766775102,26083.361783506465,33
26610.0,HOH 1110,59.84,6.631,1995,0.027999999999999997,19.0,10.0,29.0,,,,1.75,40.0,0.09,0.21,1.5,,1.15,,0.12,0.83,,110.0,,0.9,1.0,137.0,0.26,5.08,6663238.833428143,31774.067114519246,33
26610.0,HOH 1110,59.84,6.631,2019,0.044000000000000004,17.0,5.0,5.0,,,,3.020833333333333,3.0,0.055999999999999994,0.29,0.88,,0.67,,0.096,0.67,,23.0,,0.43,1.0,47.0,0.37,5.59,6663238.833428143,31774.067114519246,33
26611.0,Kaldevatn,59.794,7.013,1995,0.034,11.0,10.0,21.0,,,0.22,4.222222222222221,40.0,0.1,0.38,1.0,2.2,0.84,0.8,0.09,0.56,0.9,135.0,2.7,1.0,1.0,160.0,0.26,5.41,6655494.055809623,52456.765790559526,33
26611.0,Kaldevatn,59.794,7.013,2019,0.049,16.0,5.0,5.0,,,0.05,5.24390243902439,6.0,0.098,0.43,0.44,0.21,0.55,0.066,0.08199999999999999,0.44,0.094,50.0,2.0,0.45,2.0,82.0,0.41,5.76,6655494.055809623,52456.765790559526,33
26612.0,HOH 1342,60.103,7.465,1995,0.076,0.0,10.0,10.0,,,0.06000000000000001,33.8,40.0,0.09,1.69,0.4,1.2,1.2,0.5,0.05,0.37,0.6,7.0,1.1,2.6,3.0,68.0,0.44,6.46,6686782.76535568,81632.01235497952,33
26612.0,HOH 1342,60.103,7.465,2019,0.109,2.8,5.0,5.0,,,0.013999999999999999,45.87301587301587,30.0,0.09300000000000001,2.89,0.26,0.15,1.95,0.05,0.063,0.56,0.43,2.0,0.39,3.26,2.0,53.0,0.76,6.8,6686782.76535568,81632.01235497952,33
26613.0,HOH 1274,60.06104674,7.32619302,1995,0.036000000000000004,0.0,10.0,10.0,,,0.12,15.2,40.0,0.08,0.76,0.5,1.3,0.88,0.3,0.05,0.32,0.5,7.0,1.8,2.1,3.0,80.0,0.5,5.49,6683020.997440796,73405.00315881561,33
26613.0,HOH 1274,60.06104674,7.32619302,2019,0.052000000000000005,6.4,5.0,5.0,,,0.026000000000000002,18.793103448275858,20.0,0.061,1.09,0.32,0.05,0.93,0.05,0.057999999999999996,0.36,0.4,1.0,1.1,1.77,2.0,60.0,0.76,6.01,6683020.997440796,73405.00315881561,33
26614.0,HOH 1253,60.263,6.965,1995,0.122,0.0,10.0,10.0,,,0.05,17.076923076923073,40.0,0.07,2.22,0.8,0.5,1.55,0.5,0.13,0.42,0.2,37.0,1.0,1.0,2.0,92.0,1.0,6.81,6707792.671604959,56131.48720596003,33
26614.0,HOH 1253,60.263,6.965,2019,0.212,7.7,5.0,8.0,,,0.013000000000000001,28.93333333333333,5.0,0.067,4.34,0.51,0.19,2.48,0.09699999999999999,0.15,0.47,0.11,6.0,0.2,0.69,1.0,57.0,0.94,7.18,6707792.671604959,56131.48720596003,33
26615.0,Kjølo,60.252,6.871,1995,0.156,0.0,10.0,10.0,,0.18899999999999997,0.06000000000000001,9.178571428571429,40.0,0.05,2.57,0.6,1.2,1.81,0.4,0.28,0.39,0.1,20.0,1.3,0.8,1.0,47.0,0.43,6.99,6707211.966658862,50805.376201569044,33
26615.0,Kjølo,60.252,6.871,2019,0.156,3.3,5.0,6.0,,0.078,0.027000000000000003,6.466666666666668,5.0,0.025,2.91,0.54,0.1,1.78,0.05,0.45,0.38,0.05,17.0,0.3,0.9,1.0,30.0,0.26,6.96,6707211.966658862,50805.376201569044,33
26616.0,HOH 1343,60.19130169,7.16521219,1995,0.044000000000000004,0.0,10.0,10.0,,,0.43,16.333333333333332,40.0,0.05,0.98,0.6,0.4,0.93,0.4,0.06,0.41,0.6,38.0,2.6,1.8,2.0,72.0,0.42,5.82,6698511.3680676,66206.56947313168,33
26616.0,HOH 1343,60.19130169,7.16521219,2019,0.068,2.5,5.0,5.0,,,0.02,38.0,12.0,0.013000000000000001,1.71,0.35,0.24,1.21,0.05,0.045,0.4,0.34,2.0,0.4,2.14,2.0,38.0,0.55,6.44,6698511.3680676,66206.56947313168,33
26617.0,Trollavatnet,60.32773772,6.91611079,1995,0.075,0.0,10.0,10.0,,0.6509999999999999,0.05,11.666666666666664,40.0,0.06,1.4,0.8,1.2,1.21,0.3,0.12,0.5,0.2,50.0,1.2,1.3,1.0,86.0,0.47,6.6,6715296.837229287,54324.89233634254,33
26617.0,Trollavatnet,60.32773772,6.91611079,2019,0.11199999999999999,5.4,5.0,5.0,,0.066,0.036000000000000004,15.642857142857142,4.0,0.024,2.19,0.5,0.16,1.28,0.057,0.14,0.4,0.15,3.0,0.35,0.81,1.0,19.0,0.41,6.77,6715296.837229287,54324.89233634254,33
26618.0,Litlosvatnet,60.08384584,7.14314134,1995,0.081,0.0,10.0,10.0,,0.369,0.36000000000000004,7.736842105263157,40.0,0.05,1.47,0.6,1.1,1.26,0.2,0.19,0.36,0.2,55.0,0.9,1.8,1.0,86.0,0.27,6.64,6686746.768452089,63563.136505461356,33
26618.0,Litlosvatnet,60.08384584,7.14314134,2019,0.124,2.4,5.0,5.0,,0.062,0.01,10.043478260869565,11.0,0.02,2.31,0.34,1.9,1.62,0.05,0.23,0.39,0.19,2.0,1.1,1.52,2.0,30.0,0.38,6.88,6686746.768452089,63563.136505461356,33
26619.0,HOH 1200,60.459,7.626,1995,0.052000000000000005,,10.0,10.0,,,,11.2,80.0,0.09,0.56,0.3,,0.54,,0.05,0.31,,16.0,,0.8,1.0,51.0,0.22,6.3,6725252.281211807,94983.32176445087,33
26619.0,HOH 1200,60.459,7.626,2019,0.068,,6.0,10.0,,,,16.417910447761194,64.0,0.067,1.1,0.37,,0.71,,0.067,0.35,,5.0,,0.45,1.0,14.0,0.58,6.43,6725252.281211807,94983.32176445087,33
26620.0,HOH 1324,60.127,7.36,1995,,0.0,10.0,10.0,,,0.46,31.0,40.0,0.08,1.24,0.4,0.3,,0.1,0.04,0.29,0.1,,3.6,2.2,2.0,,,,6690114.828693802,76128.95593968936,33
26620.0,HOH 1324,60.127,7.36,2019,,4.6,5.0,5.0,,,0.01,37.714285714285715,27.0,0.18,2.64,0.28,0.092,,0.05,0.07,0.55,0.95,,1.3,3.47,1.0,,,,6690114.828693802,76128.95593968936,33
26621.0,HOH 1360,60.478,7.524,1995,0.039,3.0,10.0,13.0,,,0.27,8.0,40.0,0.02,0.4,0.3,0.3,0.46,,0.05,0.18,0.6,29.0,2.0,0.9,1.0,47.0,0.2,5.84,6727992.443181892,89637.89547928481,33
26621.0,HOH 1360,60.478,7.524,2019,0.055,18.0,5.0,9.0,,,0.068,10.714285714285714,55.0,0.015,1.05,0.33,0.11,0.75,,0.098,0.28,0.36,4.0,1.4,1.07,1.0,21.0,0.48,6.16,6727992.443181892,89637.89547928481,33
26622.0,Inste Olavsbuvatni,60.426,7.639,1995,0.076,0.0,10.0,10.0,,,0.19,14.499999999999995,60.0,0.13,2.03,0.5,0.3,1.5,,0.14,0.41,0.7,12.0,2.6,3.7,2.0,47.0,0.21,6.58,6721512.466527419,95284.05141621985,33
26622.0,Inste Olavsbuvatni,60.426,7.639,2019,0.078,2.9,5.0,5.0,,,0.01,7.62962962962963,29.0,0.05,2.06,0.41,0.085,1.64,,0.27,0.43,0.57,1.0,1.0,3.2,1.0,20.0,0.46,6.56,6721512.466527419,95284.05141621985,33
26623.0,Nordvatnet,60.23343788,7.38752075,1995,0.10400000000000001,0.0,10.0,10.0,,,0.12,27.5,40.0,0.11,3.3,0.9,0.7,2.24,,0.12,0.56,1.7,28.0,2.1,4.7,2.0,78.0,1.0,6.52,6701738.92988663,79019.60912010109,33
26623.0,Nordvatnet,60.23343788,7.38752075,2019,0.17600000000000002,6.9,5.0,5.0,,,0.057,45.45454545454545,45.0,0.12,5.0,0.47,0.75,3.09,,0.11,0.63,0.72,1.0,1.1,4.23,4.0,49.0,0.9,7.06,6701738.92988663,79019.60912010109,33
26624.0,HOH 1240,60.599,7.29,1995,0.057,0.0,10.0,10.0,,0.561,0.11,18.83333333333333,40.0,0.07,1.13,0.2,1.2,0.83,0.3,0.06,0.16,0.5,42.0,3.2,1.9,2.0,53.0,0.2,6.36,6742890.976920659,78414.23481789313,33
26624.0,HOH 1240,60.599,7.29,2019,0.08,9.4,5.0,6.0,,0.026000000000000002,0.053,22.680412371134018,19.0,0.078,2.2,0.73,0.08900000000000001,1.45,0.05,0.09699999999999999,0.43,0.24,5.0,0.37,2.17,1.0,18.0,0.33,6.5,6742890.976920659,78414.23481789313,33
26625.0,HOH 1232,60.652,7.379,1995,0.061,0.0,10.0,10.0,,,0.12999999999999998,15.714285714285715,40.0,0.05,1.1,0.3,,0.82,,0.07,0.17,0.3,64.0,5.4,1.6,1.0,72.0,0.1,6.44,6748197.894198692,83950.81339083979,33
26625.0,HOH 1232,60.652,7.379,2019,0.1,4.9,5.0,5.0,,,0.012,19.57142857142857,49.0,0.063,2.74,0.27,,1.76,,0.14,0.27,0.18,3.0,0.38,2.97,1.0,13.0,0.26,6.76,6748197.894198692,83950.81339083979,33
26626.0,Kvannjolvatnet,60.653,6.997,1995,0.034,3.0,10.0,13.0,,,0.36000000000000004,3.5000000000000004,40.0,0.09,0.14,0.6,0.7,0.5,,0.04,0.29,0.7,91.0,1.6,0.5,2.0,108.0,0.1,5.57,6750794.358175907,63179.51079338719,33
26626.0,Kvannjolvatnet,60.653,6.997,2019,0.049,11.0,6.0,7.0,,,0.049,6.833333333333332,3.0,0.061,0.41,0.39,0.13,0.45,,0.06,0.35,0.05,22.0,0.56,0.35,1.0,40.0,0.35,5.87,6750794.358175907,63179.51079338719,33
26627.0,HOH 1410,60.659,7.451,1995,0.076,0.0,10.0,10.0,,,0.14,16.799999999999994,40.0,0.05,1.68,0.3,0.9,1.12,0.2,0.1,0.14,0.4,73.0,1.5,2.2,2.0,77.0,0.2,6.62,6748519.156436548,87959.14615735802,33
26627.0,HOH 1410,60.659,7.451,2019,0.154,1.4,5.0,6.0,,,0.01,21.26086956521739,18.0,0.08900000000000001,4.89,0.22,0.05,3.09,0.05,0.23,0.23,0.22,20.0,0.2,5.57,1.0,32.0,0.23,7.06,6748519.156436548,87959.14615735802,33
26628.0,Granvinsvatnet,60.556,6.72,1995,0.06,,17.0,23.0,14.0,,,3.65,40.0,0.27,0.73,1.5,,1.26,,0.2,1.0,,77.0,,1.3,3.0,146.0,1.5,6.22,6741928.211894499,46752.25029406138,33
26628.0,Granvinsvatnet,60.556,6.72,2019,0.083,,21.0,24.0,4.0,,,4.857142857142857,15.0,0.29,1.36,1.66,,1.73,,0.28,1.44,,107.0,,0.97,5.0,180.0,2.6,6.48,6741928.211894499,46752.25029406138,33
26629.0,HOH 1241,60.549,6.342,1995,0.035,0.0,10.0,10.0,,0.27699999999999997,0.38,5.0,40.0,0.03,0.2,0.6,1.5,0.48,0.2,0.04,0.32,,59.0,8.1,0.5,2.0,77.0,0.2,5.58,6743825.807595518,26038.250548216456,33
26629.0,HOH 1241,60.549,6.342,2019,0.052000000000000005,20.0,5.0,5.0,,0.051,0.092,5.783132530120481,5.0,0.048,0.48,0.77,0.05,0.59,0.05,0.083,0.61,,1.0,0.89,0.27,3.0,30.0,0.56,5.81,6743825.807595518,26038.250548216456,33
26630.0,HOH 1056,60.735,6.368,1995,0.04,0.0,10.0,10.0,,,0.15,4.666666666666667,40.0,0.06,0.28,0.6,0.8,0.51,0.2,0.06,0.35,0.1,59.0,1.2,0.5,19.0,77.0,0.2,5.87,6764231.453348907,30180.670448114804,33
26630.0,HOH 1056,60.735,6.368,2019,0.053,20.0,5.0,5.0,,,0.051,5.353535353535354,4.0,0.069,0.53,0.62,0.068,0.58,0.05,0.099,0.52,0.073,19.0,0.46,0.26,1.0,49.0,0.61,6.0,6764231.453348907,30180.670448114804,33
26631.0,Grønlivatnet,60.555,6.594,1995,,,11.0,15.0,5.0,,,5.75,40.0,0.11,0.92,1.0,,,,0.16,0.71,,,,1.4,2.0,,,,6742695.029044371,39866.40970375721,33
26631.0,Grønlivatnet,60.555,6.594,2019,,,12.0,15.0,18.0,,,7.777777777777778,10.0,0.087,1.4,0.94,,,,0.18,0.81,,,,1.02,3.0,,,,6742695.029044371,39866.40970375721,33
26632.0,Storavatnet,60.496,6.387,1995,,,10.0,18.0,,,,,,,,,,,,,,,,,,2.0,,,,6737633.037196019,27718.145344331744,33
26632.0,Storavatnet,60.496,6.387,2019,,,5.0,5.0,,,,,,,,,,,,,,,,,,3.0,,,,6737633.037196019,27718.145344331744,33
26633.0,Øyjordsvatnet,60.264,6.123,1995,0.16699999999999998,,11.0,10.0,36.0,,,5.298245614035088,40.0,0.39,3.02,3.7,,3.49,,0.57,2.68,,107.0,,2.7,8.0,340.0,3.7,6.85,6713884.324569206,9814.98838037916,33
26633.0,Øyjordsvatnet,60.264,6.123,2019,0.16399999999999998,,20.0,24.0,2.0,,,6.563636363636363,15.0,0.37,3.61,3.9,,3.64,,0.55,2.58,,150.0,,1.37,14.0,260.0,3.7,6.89,6713884.324569206,9814.98838037916,33
26634.0,Djupebottvatnet,60.494,6.354,1995,0.031,,10.0,10.0,,,,2.0,40.0,0.03,0.06,0.5,,0.5,,0.03,0.23,,66.0,,0.3,1.0,87.0,0.2,5.4,6737649.664031804,25886.475457333145,33
26634.0,Djupebottvatnet,60.494,6.354,2019,0.042,,5.0,5.0,,,,2.906976744186047,3.0,0.035,0.25,0.79,,0.56,,0.086,0.59,,21.0,,0.25,23.0,30.0,0.33,5.59,6737649.664031804,25886.475457333145,33
26635.0,Myklavatnet,60.412,6.076,1995,,,10.0,18.0,,,,1.6,40.0,0.11,0.24,1.8,,,,0.15,0.94,,,,1.0,2.0,,,,6730616.132240677,9465.52914476773,33
26635.0,Myklavatnet,60.412,6.076,2019,,,5.0,6.0,,,,3.6428571428571432,4.0,0.077,0.51,1.41,,,,0.14,1.01,,,,0.36,3.0,,,,6730616.132240677,9465.52914476773,33
26636.0,Svinasteinstjørna,60.133,5.767,1995,0.353,,11.0,14.0,,,,7.6261682242990645,40.0,0.6,8.16,9.9,,8.3,,1.07,5.6,,325.0,,5.0,2.0,445.0,2.3,7.35,6702100.008408036,-11801.65532375971,33
26636.0,Svinasteinstjørna,60.133,5.767,2019,0.35100000000000003,,11.0,23.0,,,,9.465909090909092,13.0,0.5,8.33,9.28,,7.78,,0.88,5.91,,255.0,,2.54,3.0,360.0,2.9,7.37,6702100.008408036,-11801.65532375971,33
26637.0,Skjelbreidvatnet,60.246,5.784,1995,0.055999999999999994,,36.0,36.0,23.0,,,3.2777777777777777,40.0,0.33,1.18,4.1,,2.48,,0.36,2.43,,132.0,,1.8,7.0,265.0,3.0,6.18,6714469.656180242,-9103.43908478209,33
26637.0,Skjelbreidvatnet,60.246,5.784,2019,0.087,,22.0,28.0,2.0,,,5.057142857142859,14.0,0.23,1.77,3.4,,2.31,,0.35,2.33,,96.0,,0.81,5.0,180.0,3.1,6.52,6714469.656180242,-9103.43908478209,33
26638.0,Fiskevatnet,60.424,5.823,1995,0.035,,17.0,25.0,,,,1.8571428571428568,40.0,0.15,0.39,2.3,,1.35,,0.21,1.29,,67.0,,1.1,2.0,129.0,1.2,5.42,6733861.6823295895,-4193.953126386157,33
26638.0,Fiskevatnet,60.424,5.823,2019,0.05,,16.0,18.0,,,,2.4761904761904763,7.0,0.12,0.52,1.81,,1.15,,0.21,1.3,,35.0,,0.55,3.0,79.0,1.5,5.85,6733861.6823295895,-4193.953126386157,33
26639.0,Kvernavatnet,60.436,5.003,1995,0.055999999999999994,,30.0,33.0,5.0,,,0.7647058823529412,40.0,0.51,0.91,15.0,,6.6,,1.19,8.95,,8.0,,3.8,3.0,205.0,5.9,5.96,6741772.152571909,-48814.15876720892,33
26639.0,Kvernavatnet,60.436,5.003,2019,0.07400000000000001,,9.0,15.0,10.0,,,0.9292035398230091,13.0,0.36,1.05,14.1,,6.11,,1.13,8.66,,5.0,,2.0,4.0,120.0,3.3,6.34,6741772.152571909,-48814.15876720892,33
26640.0,HOH 1019,61.011,6.04,1995,0.03,19.0,10.0,29.0,,,0.3,1.2857142857142856,40.0,0.05,0.09,1.1,0.3,0.77,,0.07,0.6,,90.0,1.1,0.5,1.0,95.0,0.2,5.23,6797173.189204605,16610.50940508966,33
26640.0,HOH 1019,61.011,6.04,2019,0.044000000000000004,16.0,5.0,6.0,,,0.08800000000000001,3.037974683544304,3.0,0.033,0.24,0.91,0.05,0.62,,0.079,0.64,,13.0,0.76,0.25,4.0,29.0,0.27,5.67,6797173.189204605,16610.50940508966,33
26641.0,Nedre Sørdalsvatnet,60.956,6.097,1995,0.036000000000000004,,10.0,20.0,,,,1.7777777777777781,40.0,0.11,0.16,1.0,,0.7,,0.09,0.66,,68.0,,0.7,1.0,93.0,0.21,5.62,6790665.630657985,18838.51590487495,33
26641.0,Nedre Sørdalsvatnet,60.956,6.097,2019,0.045,,6.0,11.0,,,,2.333333333333333,5.0,0.079,0.28,1.0,,0.68,,0.12,0.84,,20.0,,0.34,1.0,36.0,0.7,5.83,6790665.630657985,18838.51590487495,33
26642.0,Storavatnet,60.57495434,5.10697757,1995,0.040999999999999995,,48.0,54.0,23.0,,,1.313953488372093,40.0,0.52,1.13,10.8,,5.09,,0.86,6.71,,160.0,,3.4,5.0,285.0,2.9,5.66,6756262.176305462,-40804.66773886024,33
26642.0,Storavatnet,60.57495434,5.10697757,2019,0.064,,33.0,41.0,17.0,,,1.4929577464788737,15.0,0.4,1.06,9.61,,4.48,,0.71,5.9,,113.0,,1.56,4.0,220.0,3.7,6.17,6756262.176305462,-40804.66773886024,33
26643.0,Færevatnet,60.69897765,4.97240159,1995,0.037000000000000005,,75.0,73.0,21.0,,,1.0,40.0,0.66,1.0,11.7,,5.78,,1.0,7.22,,63.0,,3.7,13.0,370.0,8.9,5.2,6771083.92296826,-46010.40946385008,33
26643.0,Færevatnet,60.69897765,4.97240159,2019,0.057,,78.0,88.0,3.0,,,1.175824175824176,16.0,0.31,1.07,11.2,,5.36,,0.91,7.26,,44.0,,1.84,17.0,250.0,10.8,5.49,6771083.92296826,-46010.40946385008,33
26644.0,Kvalheimsvatnet,60.685,4.948,1995,,,73.0,75.0,101.0,,,1.851239669421488,40.0,1.7,2.24,13.2,,,,1.21,7.36,,,,3.9,181.0,,,,6769743.746118104,-47570.581878983765,33
26644.0,Kvalheimsvatnet,60.685,4.948,2019,,,76.0,84.0,2.0,,,2.1523809523809523,37.0,0.9,2.26,12.7,,,,1.05,7.94,,,,2.09,130.0,,,,6769743.746118104,-47570.581878983765,33
26645.0,Hundvensvatnet,60.667,5.243,1995,0.08900000000000001,,59.0,59.0,69.0,,,1.98936170212766,40.0,1.27,1.87,10.9,,5.71,,0.94,6.19,,250.0,,3.6,26.0,590.0,5.9,6.36,6765320.2704174,-31882.486144349445,33
26645.0,Hundvensvatnet,60.667,5.243,2019,0.124,,55.0,64.0,2.0,,,2.8160919540229887,35.0,0.95,2.45,13.5,,6.88,,0.87,8.58,,185.0,,2.21,26.0,390.0,7.3,6.71,6765320.2704174,-31882.486144349445,33
26646.0,Sandvikavatnet,60.614,5.354,1995,0.078,,32.0,38.0,26.0,,,2.0886075949367084,40.0,0.74,1.65,8.9,,4.71,,0.79,5.01,,210.0,,3.1,8.0,375.0,2.8,6.46,6758563.771252018,-26729.856095802155,33
26646.0,Sandvikavatnet,60.614,5.354,2019,0.099,,29.0,37.0,2.0,,,2.776119402985074,20.0,0.64,1.86,9.08,,4.61,,0.67,5.6,,99.0,,1.57,10.0,240.0,3.5,6.57,6758563.771252018,-26729.856095802155,33
26647.0,HOH 800,60.923,5.799,1995,0.033,,10.0,29.0,,,,1.5,40.0,0.07,0.18,1.6,,0.97,,0.12,1.15,,39.0,,0.8,4.0,120.0,0.63,5.44,6789248.263856034,2289.195518812514,33
26647.0,HOH 800,60.923,5.799,2019,0.043,,5.0,11.0,,,,1.0,4.0,0.036000000000000004,0.14,1.56,,0.89,,0.14,1.09,,27.0,,0.31,1.0,43.0,0.57,5.55,6789248.263856034,2289.195518812514,33
26648.0,Nordrevotni,60.924,5.704,1995,0.03,,10.0,33.0,,,,0.6666666666666666,40.0,0.05,0.06,1.1,,0.82,,0.09,0.61,,87.0,,0.6,1.0,117.0,0.2,5.26,6790086.7749438705,-2809.8403862397536,33
26648.0,Nordrevotni,60.924,5.704,2019,0.043,,15.0,21.0,,,,1.1578947368421053,7.0,0.054000000000000006,0.22,2.23,,1.19,,0.19,1.56,,15.0,,0.44,1.0,44.0,1.2,5.67,6790086.7749438705,-2809.8403862397536,33
26649.0,Svadfjellvatni,60.979,5.793,1995,0.027999999999999997,,10.0,49.0,,,,1.1764705882352942,40.0,0.15,0.2,2.5,,1.4,,0.17,1.39,,121.0,,0.9,1.0,146.0,0.2,5.2,6795488.56030304,2843.904732292169,33
26649.0,Svadfjellvatni,60.979,5.793,2019,0.044000000000000004,,5.0,12.0,,,,1.1764705882352942,6.0,0.055,0.2,2.1,,1.1,,0.17,1.38,,41.0,,0.45,1.0,53.0,0.5,5.62,6795488.56030304,2843.904732292169,33
26650.0,Klefjellvatni,60.753,5.467,1995,0.024,,43.0,88.0,16.0,,,0.8529411764705881,40.0,0.16,0.29,4.4,,2.57,,0.34,2.59,,90.0,,1.7,2.0,185.0,1.7,4.94,6773028.893506518,-18339.04161330033,33
26650.0,Klefjellvatni,60.753,5.467,2019,0.043,,24.0,40.0,5.0,,,1.161290322580645,7.0,0.13,0.36,3.53,,1.79,,0.31,2.25,,50.0,,0.6,5.0,95.0,1.6,5.54,6773028.893506518,-18339.04161330033,33
26651.0,Urdavatnet,61.651,5.014,1995,0.034,,65.0,69.0,,,,1.3157894736842106,40.0,0.25,0.75,7.5,,3.62,,0.57,4.24,,71.0,,2.2,3.0,175.0,3.2,5.27,6875909.754331911,-27533.749555751914,33
26651.0,Urdavatnet,61.651,5.014,2019,0.06,,35.0,44.0,,,,1.717948717948718,5.0,0.16,1.34,11.0,,4.71,,0.78,5.46,,55.0,,1.05,2.0,140.0,3.5,6.05,6875909.754331911,-27533.749555751914,33
26652.0,HOH 530,61.662,5.302,1995,0.03,,13.0,21.0,,,,2.636363636363636,40.0,0.12,0.87,3.5,,1.9,,0.33,1.57,,80.0,,1.1,1.0,240.0,0.63,5.17,6874814.985087232,-12218.77276922908,33
26652.0,HOH 530,61.662,5.302,2019,0.05,,7.0,12.0,,,,1.7105263157894737,3.0,0.13,0.65,5.38,,2.38,,0.38,2.76,,28.0,,0.61,1.0,41.0,0.81,5.87,6874814.985087232,-12218.77276922908,33
26653.0,Maletjørna,60.927,5.09,1995,0.086,,80.0,81.0,21.0,,,4.0,40.0,0.33,2.12,7.2,,4.02,,0.53,4.17,,71.0,,2.7,4.0,235.0,4.2,6.58,6795303.743638667,-35797.994207993965,33
26653.0,Maletjørna,60.927,5.09,2019,0.042,,68.0,88.0,3.0,,,1.163265306122449,9.0,0.16,0.57,7.24,,3.5,,0.49,4.28,,18.0,,1.01,3.0,120.0,5.0,5.26,6795303.743638667,-35797.994207993965,33
26654.0,Gardavatnet,61.029,4.695,1995,0.040999999999999995,,25.0,29.0,26.0,,,0.9925925925925926,40.0,0.45,1.34,19.1,,8.16,,1.35,10.3,,170.0,,4.4,2.0,320.0,2.5,5.62,6809875.06197716,-55242.39975488221,33
26654.0,Gardavatnet,61.029,4.695,2019,0.077,,13.0,15.0,11.0,,,1.3518518518518516,5.0,0.27,1.46,15.0,,6.52,,1.08,8.32,,54.0,,1.97,2.0,170.0,3.4,6.53,6809875.06197716,-55242.39975488221,33
26655.0,Krokevatnet,61.064,4.783,1995,0.083,,15.0,16.0,,,,1.7107438016528924,40.0,0.41,2.07,15.7,,7.25,,1.21,9.45,,135.0,,3.9,2.0,250.0,2.0,6.6,6812993.616842304,-49918.5412683679,33
26655.0,Krokevatnet,61.064,4.783,2019,0.113,,11.0,13.0,,,,2.131313131313131,6.0,0.28,2.11,13.0,,6.09,,0.99,7.41,,81.0,,1.81,1.0,160.0,2.2,6.79,6812993.616842304,-49918.5412683679,33
26656.0,Engevikvatnet,61.159,4.966,1995,0.03,,32.0,65.0,,,,0.9054054054054056,40.0,0.26,0.67,9.8,,4.66,,0.74,5.48,,170.0,,2.7,1.0,300.0,2.2,5.16,6821957.003857203,-38497.88514385745,33
26656.0,Engevikvatnet,61.159,4.966,2019,0.052000000000000005,,34.0,43.0,,,,1.1428571428571428,5.0,0.17,0.72,8.29,,3.75,,0.63,4.66,,103.0,,1.16,2.0,210.0,3.2,5.79,6821957.003857203,-38497.88514385745,33
26657.0,Gåsevatnet,61.172,5.324,1995,0.052000000000000005,,63.0,63.0,,,,1.5322580645161292,40.0,0.35,0.95,6.5,,3.43,,0.62,3.7,,93.0,,2.1,7.0,340.0,5.3,5.8,6820485.569697175,-19171.33105481678,33
26657.0,Gåsevatnet,61.172,5.324,2019,0.067,,43.0,50.0,,,,1.8059701492537312,8.0,0.26,1.21,7.06,,3.5,,0.67,3.88,,84.0,,1.01,5.0,210.0,5.1,6.04,6820485.569697175,-19171.33105481678,33
26658.0,Tirskardvatnet,61.196,5.844,1995,0.038,,14.0,31.0,,,,2.1818181818181817,40.0,0.07,0.24,1.4,,0.82,,0.11,0.79,,4.0,,0.8,2.0,75.0,1.1,5.7,6819106.079694304,8972.007057593786,33
26658.0,Tirskardvatnet,61.196,5.844,2019,0.038,,43.0,58.0,,,,1.0,9.0,0.079,0.26,3.06,,1.73,,0.26,1.87,,4.0,,0.4,5.0,85.0,4.2,5.23,6819106.079694304,8972.007057593786,33
26659.0,Dyttingane,61.101,5.926,1995,0.038,,48.0,59.0,,,,2.0769230769230766,40.0,0.06,0.27,1.6,,1.0,,0.13,1.11,,1.0,,0.8,5.0,190.0,3.7,5.57,6807980.374514035,11879.319622788462,33
26659.0,Dyttingane,61.101,5.926,2019,0.040999999999999995,,31.0,47.0,,,,1.7391304347826086,13.0,0.053,0.4,2.8,,1.48,,0.23,1.62,,2.0,,0.4,2.0,51.0,2.2,5.45,6807980.374514035,11879.319622788462,33
26660.0,HOH 729,60.997,5.655,1995,0.032,,10.0,37.0,,,,0.7857142857142857,40.0,0.07,0.11,2.1,,1.16,,0.14,1.18,,52.0,,0.8,2.0,105.0,0.71,5.34,6798538.453376439,-4286.098711697909,33
26660.0,HOH 729,60.997,5.655,2019,0.043,,14.0,21.0,,,,1.0,5.0,0.049,0.18,2.23,,1.16,,0.18,1.48,,14.0,,0.35,1.0,45.0,1.1,5.59,6798538.453376439,-4286.098711697909,33
26661.0,HOH 1171,60.938,6.538,1995,0.040999999999999995,0.0,10.0,10.0,,,0.17,3.2,40.0,0.14,0.16,0.4,0.4,0.4,,0.05,0.27,0.2,13.0,2.0,0.5,3.0,71.0,0.3,5.97,6785503.08871762,42317.966776075715,33
26661.0,HOH 1171,60.938,6.538,2019,0.053,11.0,5.0,5.0,,,0.026000000000000002,5.0724637681159415,5.0,0.15,0.35,0.48,0.11,0.5,,0.069,0.49,0.05,1.0,0.2,0.34,3.0,17.0,0.43,6.07,6785503.08871762,42317.966776075715,33
